BarcodeID,Date,YearMonth,Jul,LunarPhase,MinStartPostSunset,DailyTemp,MonthlyTemp,Latitude,Longitude,Site,Bank,GeoReach,TribDist,RivWidth,RivWidthGeoreach,ClosestRapid,RapidDist,TallVegByMSU,BatCollector,BatDuration,BugCollector,BugDuration,ANPA,COTO,EPFU,EUMA,EUPE,LABL,LABO,LACI,LAIN,LANO,LAXA,MYCA,MYCI,MYEV,MYGR,MYLU,MYTH,MYVO,MYSP,MYYU,NOID,NYFE,NYMA,PAHE,PESU,TABR,TotalCalls,AquaDipCR,AquaTriCR,AquaOtherCR,AquaticPreyRate,TerrMothCR,TerrOtherCR,TerrestrialPreyRate,TotalPreyRate
L09804,7/2/2017,2017-7,183,Waxing,14,34.72222222,30.50361337,36.6304,-111.7634,21,RB,Supai,19.8,75,66.50574713,North Canyon Rapid,0.02,0.18,carp,0.82,PrivateBoater,1,0,0,0,0,1,0,0,4,0,4,0,3,1,0,0,0,0,0,0,1,40,0,0,12,0,3,69,313.73,1.96,0,315.69,4.9,74.51,79.41,395.1
L09403,7/3/2017,2017-7,184,Waxing,10,34.16666667,30.50361337,36.2293,-112.3384,108,LB,Upper Granite Gorge,0.9,60,58.93838863,Bass Rapid,0.09,0.29,DM,0.9,MossmanD,1,0,0,0,0,0,2,0,0,0,1,0,22,0,0,0,0,0,0,0,2,13,0,0,43,0,1,84,180,278,0,458,17,73,90,548
L09552,7/3/2017,2017-7,184,Waxing,43,34.16666667,30.50361337,36.1508,-111.8152,65,RB,Furnace Flats,3.3,70,87.03937008,Lava Canyon Rapid,0.85,0.87,SM,1.1,MorrisS,1.1,0,0,0,0,0,3,0,0,0,0,0,10,1,0,0,0,0,0,0,10,106,0,0,18,0,0,148,335.92,10.68,0,346.6,3.88,68.93,72.82,419.42
L09699,7/3/2017,2017-7,184,Waxing,0,34.16666667,30.50361337,36.2263,-112.4566,119,RB,Aisles,2.1,64,82.5,119-Mile Rapid,0.05,0.43,JC,0.85,CatlettJ,1.05,0,0,0,0,0,9,0,0,0,0,0,7,0,0,0,0,0,0,0,9,117,0,0,44,0,0,186,390.2,27.45,0,417.65,4.9,126.47,131.37,549.02
L09805,7/3/2017,2017-7,184,Waxing,10,34.16666667,30.50361337,36.469,-111.8403,35,LB,Redwall,17.4,129,74.31730769,36-Mile Rapid,1.21,0.11,carp,0.92,PrivateBoater,1,0,0,0,0,0,9,0,0,0,0,0,14,2,0,0,0,1,0,0,13,54,0,0,5,0,0,98,458,237,0,695,3,34,37,732
L09700,7/4/2017,2017-7,185,Waxing,13,34.44444444,30.50361337,36.3461,-112.4549,132,RB,Middle Granite Gorge,0,60,67.1037037,Deubendorff Rapid,0.14,0.44,JC,0.78,CatlettJ,1.07,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,9,58,0,0,8,0,0,94,1305.1,35.71,0,1340.82,32.65,203.06,235.71,1576.53
L07868,7/5/2017,2017-7,186,Waxing,10,35,30.50361337,36.0534,-111.9015,76,LB,Furnace Flats,8.9,57,87.03937008,Nevills Rapid,0.01,0.41,carp,0.98,PrivateBoater,1,2,0,2,1,0,1,0,0,0,1,0,5,1,1,0,0,0,0,0,10,79,0,0,6,0,1,110,79,0,0,79,7,3,10,89
L09404,7/5/2017,2017-7,186,Waxing,15,35,30.50361337,36.3876,-112.6423,145,RB,Muav Gorge,0.7,64,51.76041667,144.5-Mile Rapid,0.63,0.26,DM,0.88,MossmanD,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,40,0,0,9,0,0,68,462,73,0,535,58,38,96,631
L09452,7/5/2017,2017-7,186,Waxing,-1,35,30.50361337,36.0534,-111.9015,76,RB,Furnace Flats,8.9,57,87.03937008,Nevills Rapid,0.01,0.41,carp,0.98,PrivateBoater,1,2,0,2,1,0,1,0,0,0,1,0,5,1,1,0,0,0,0,0,10,79,0,0,6,0,1,110,544.55,314.55,0,859.09,14.55,6.36,20.91,880
L09551,7/5/2017,2017-7,186,Waxing,27,35,30.50361337,36.2321,-112.3395,108,LB,Upper Granite Gorge,0.7,55,58.93838863,Bass Rapid,0.11,0.29,SM,0.92,MorrisS,0.93,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,3,8,0,0,5,0,0,22,1722.22,146.67,0,1868.89,12.22,97.78,110,1978.89
L09701,7/5/2017,2017-7,186,Waxing,18,35,30.50361337,36.3765,-112.4803,135,LB,Middle Granite Gorge,0.8,45,67.1037037,134-Mile Rapid,0.22,0.28,JC,1.03,CatlettJ,1.02,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,3,104,0,0,20,0,0,137,184.47,53.4,0,237.86,3.88,115.53,119.42,357.28
L09405,7/6/2017,2017-7,187,Full,15,35,30.50361337,36.2557,-112.9098,168,LB,Lower Canyon,10.7,89,72.3196347,Fern Glen Rapid,0.46,0.6,DM,1,MossmanD,1,0,0,0,0,0,39,0,0,0,0,0,10,0,0,0,0,0,0,0,20,111,0,0,72,0,0,252,18.18,201.14,0,219.32,7.95,0,7.95,227.27
L09550,7/6/2017,2017-7,187,Full,23,35,30.50361337,36.2399,-112.4744,121,LB,Aisles,3.6,110,82.5,Blacktail Rapid,0.23,0.37,SM,0.95,MorrisS,1,0,0,0,0,0,5,0,2,0,6,0,5,0,0,0,0,0,0,0,7,104,0,0,49,0,0,178,195.65,206.96,0,402.61,1.74,5.22,6.96,409.57
L09702,7/6/2017,2017-7,187,Full,51,35,30.50361337,36.3911,-112.5206,138,LB,Middle Granite Gorge,0.7,56,67.1037037,137.5-Mile Rapid,0.74,0.8,JC,1.27,CatlettJ,0.98,0,0,0,0,0,2,0,0,0,1,0,73,1,0,0,0,0,0,0,14,75,0,0,8,0,0,174,1469.9,429.13,0,1899.03,16.5,47.57,64.08,1963.11
L07860,7/7/2017,2017-7,188,Full,10,35.83333333,30.50361337,36.1347,-112.2445,99,RB,Upper Granite Gorge,0,43,58.93838863,Crystal Rapid,0.01,0.49,carp,1.15,PrivateBoater,1,1,0,7,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,46,0,0,64,0,1,124,95.7,44.09,0,139.78,5.38,0,5.38,145.16
L09703,7/7/2017,2017-7,188,Full,19,35.83333333,30.50361337,36.2791,-112.8748,165,RB,Lower Canyon,7.8,59,72.3196347,164-Mile Rapid,0.15,0.12,JC,0.95,CatlettJ,1.03,0,0,0,0,0,1,0,0,0,1,0,8,1,0,0,0,0,0,0,20,41,0,0,42,0,1,115,45.63,4.85,0,50.49,0.97,35.92,36.89,87.38
L09407,7/8/2017,2017-7,189,Full,11,35.83333333,30.50361337,35.9701,-113.3181,209,LB,Lower Canyon,4.3,50,72.3196347,209-Mile Rapid,0.15,0.82,DM,0.65,MossmanD,1,1,0,15,0,0,2,0,0,0,2,0,24,0,0,0,0,0,0,0,12,62,0,0,0,0,0,118,415.31,21.43,0,436.73,19.39,11.22,30.61,467.35
L09421,7/8/2017,2017-7,189,Full,16,35.83333333,30.50361337,36.2375,-112.3448,109,RB,Upper Granite Gorge,0.2,51,58.93838863,Shinumo Rapid,0.24,0.19,carp,1.08,PrivateBoater,1.05,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,7,0,1,21,33.64,6.54,0,40.19,1.87,14.02,15.89,56.07
L09549,7/8/2017,2017-7,189,Full,7,35.83333333,30.50361337,36.3737,-112.65,146,LB,Muav Gorge,1.8,59,51.76041667,144.5-Mile Rapid,0.47,0.26,SM,1.02,MorrisS,1.05,0,0,0,0,1,3,0,1,0,1,0,8,0,0,0,0,0,0,0,15,40,0,0,31,0,2,102,141.82,34.55,0,176.36,12.73,32.73,45.45,221.82
L09685,7/8/2017,2017-7,189,Full,-12,35.83333333,30.50361337,36.6811,-111.7395,17,,Supai,15.7,55,66.50574713,House Rock Rapid,0.48,0.12,EB,0.85,ByerleyE,1.05,4,0,2,0,6,0,0,3,0,0,0,27,1,0,0,0,5,0,0,5,55,0,0,44,0,0,152,714.02,10.28,0,724.3,4.67,68.22,72.9,797.2
L09704,7/8/2017,2017-7,189,Full,16,35.83333333,30.50361337,36.1453,-113.2006,188,RB,Lower Canyon,16.3,62,72.3196347,Whitmore Rapid,0.15,1.65,JC,0.85,CatlettJ,1.03,1,0,1,0,0,0,0,1,0,1,0,12,1,0,0,0,0,0,0,32,60,0,0,13,0,0,122,281.55,5.83,0,287.38,7.77,51.46,59.22,346.6
L09425,7/9/2017,2017-7,190,Full,11,34.16666667,30.50361337,36.2236,-112.4556,119,,Aisles,1.9,95,82.5,119-Mile Rapid,0.15,0.43,carp,1,PrivateBoater,1.07,0,0,6,0,9,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,22,0,0,18,0,12,73,662,1901,3,2566,25,6501,6526,9092
L09684,7/9/2017,2017-7,190,Full,-2,34.16666667,30.50361337,36.5153,-111.8475,31,RB,Redwall,21.7,82,74.31730769,29-Mile Rapid,1.42,0.31,EB,0.62,ByerleyE,1,2,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,5,38,0,0,42,0,0,99,1111.11,27.78,0,1138.89,26.85,150.93,177.78,1316.67
L09705,7/9/2017,2017-7,190,Full,13,34.16666667,30.50361337,35.8859,-113.3092,216,RB,Lower Granite Gorge,0,60,78.12676056,217-Mile Rapid,1.75,0.28,JC,1.1,CatlettJ,1.03,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,6,11,0,0,3,0,0,24,93,0,0,93,0,15,15,108
L09424,7/10/2017,2017-7,191,Full,11,34.16666667,30.50361337,36.3336,-112.458,132,RB,Middle Granite Gorge,0.9,46,67.1037037,Bedrock Rapid,0.43,0.44,carp,1.5,PrivateBoater,1,0,0,0,1,9,5,0,5,0,2,0,16,0,0,0,0,0,0,0,3,106,0,0,119,0,25,291,29.59,26.53,0,56.12,12.24,1130.61,1142.86,1198.98
L09548,7/10/2017,2017-7,191,Full,1,34.16666667,30.50361337,36.1946,-113.0897,180,RB,Lower Canyon,22.9,66,72.3196347,Lower Lava Rapid,0.16,0.96,SM,0.93,MorrisS,0.95,0,0,1,0,0,1,0,0,0,0,0,22,0,0,0,0,0,0,0,15,24,0,0,39,0,0,102,941.94,20.43,0,962.37,22.58,152.69,175.27,1137.63
L09683,7/10/2017,2017-7,191,Full,25,34.16666667,30.50361337,36.3677,-111.8882,48,RB,Lower Marble,5,57,92.56410256,President Harding,3.52,2.52,EB,1.07,ByerleyE,1,0,0,0,0,4,4,0,1,0,0,0,10,2,0,0,0,0,0,0,12,119,0,0,86,0,1,239,108.57,0,0,108.57,4.76,20,24.76,133.33
L09717,7/10/2017,2017-7,191,Full,44,34.16666667,30.50361337,36.2775,-112.8401,163,LB,Lower Canyon,5.7,55,72.3196347,164-Mile Rapid,1.95,0.18,NJ,1.5,JordanN,1,0,0,4,0,1,1,0,2,0,1,0,26,0,0,0,0,0,1,0,36,59,0,0,51,0,16,198,203,754,0,957,2,23,25,982
L09423,7/11/2017,2017-7,192,Full,12,30.55555556,30.50361337,36.3737,-112.65,146,LB,Muav Gorge,1.8,59,51.76041667,144.5-Mile Rapid,0.47,0.26,carp,0.88,PrivateBoater,1,0,0,1,2,5,1,0,1,0,0,0,6,0,0,0,0,0,0,0,4,29,0,0,68,0,4,121,1586.4,4629.6,0.8,6216.8,3.2,156,159.2,6376
L09682,7/11/2017,2017-7,192,Full,13,30.55555556,30.50361337,36.1394,-111.8164,66,RB,Furnace Flats,4.1,96,87.03937008,Lava Canyon Rapid,0.05,1.26,EB,0.88,ByerleyE,1,0,0,1,0,12,1,0,2,0,0,0,13,2,0,0,0,0,0,0,1,41,0,0,54,0,4,131,296,5,0,301,4,7,11,312
L09718,7/11/2017,2017-7,192,Full,40,30.55555556,30.50361337,36.2775,-112.8401,163,LB,Lower Canyon,5.7,55,72.3196347,164-Mile Rapid,1.95,0.18,NJ,1,JordanN,1,0,0,0,0,5,0,0,30,0,1,0,12,5,0,0,0,0,0,0,23,74,0,0,15,0,0,165,9.52,173.33,0,182.86,0,10.48,10.48,193.33
L09681,7/12/2017,2017-7,193,Full,22,30.83333333,30.50361337,36.1006,-112.0819,88,LB,Upper Granite Gorge,0.7,69,58.93838863,Bright Angel Rapid,0.56,1.06,EB,1.03,ByerleyE,1.03,1,0,3,0,12,0,0,1,0,3,0,16,5,0,0,0,0,0,0,2,59,0,0,75,0,6,183,1400,0,0,1400,14,105,119,1519
L09806,7/13/2017,2017-7,194,Waning,-3,32.5,30.50361337,36.7289,-111.6955,12,LB,Supai,11.2,67,66.50574713,Browns Riffle,0.06,0.1,GCY,1.5,GCY,1.02,0,0,0,0,0,1,0,0,0,0,0,20,3,0,0,0,0,0,0,2,54,0,0,118,0,0,198,543,135,0,678,7,75,82,760
L07979,7/14/2017,2017-7,195,Waning,3,34.44444444,30.50361337,36.2236,-112.4556,119,RB,Aisles,1.9,95,82.5,119-Mile Rapid,0.15,0.43,EB,1.03,ByerleyE,1.03,0,0,0,0,1,2,0,0,0,1,0,9,0,0,0,0,0,0,0,9,64,0,0,83,0,3,172,527,12,0,539,3,1,4,543
L09426,7/14/2017,2017-7,195,Waning,13,34.44444444,30.50361337,36.0882,-113.3238,199,RB,Lower Canyon,5.4,78,72.3196347,205-Mile Rapid,6.33,0.98,carp,0.77,PrivateBoater,1.25,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,5,36,0,0,40,0,0,85,10,26,1,37,0,76,76,113
L09706,7/14/2017,2017-7,195,Waning,10,34.44444444,30.50361337,36.8649,-111.5879,0,RB,Permian,0.9,117,109.1777778,Paria Riffle,0.93,1.26,JC,0.92,CatlettJ,1.03,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,7,144,0,0,58,0,0,213,565,0,0,565,10,43,53,618
L09431,7/15/2017,2017-7,196,Waning,13,35,30.50361337,35.8329,-113.3268,220,RB,Lower Granite Gorge,4,91,78.12676056,Trail Canyon Rapid,0.45,0.44,carp,1,PrivateBoater,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38,0,0,4,0,1,46,690,28,0,718,32,97,129,847
L09430,7/16/2017,2017-7,197,Waning,29,35.83333333,30.50361337,35.8448,-113.5987,242,RB,Grand Canyon West,4.3,82,82.24489796,Gneiss Canyon Rapid,6.04,0.08,carp,0.67,PrivateBoater,0.98,0,0,1,0,19,2,0,1,0,9,0,0,0,0,0,0,0,0,0,1,50,0,0,20,0,16,119,58,9,0,67,8,92,100,167
L09782,7/16/2017,2017-7,197,Waning,4,35.83333333,30.50361337,36.5293,-111.8366,30,LB,Redwall,22.9,82,74.31730769,29-Mile Rapid,0.22,0.1,JC,0.87,CatlettJ,1,0,0,0,0,0,1,0,0,0,0,0,17,4,0,0,0,0,0,0,7,44,0,0,55,0,0,128,37,0,0,37,1,6,7,44
L09781,7/17/2017,2017-7,198,Waning,-1,34.44444444,30.50361337,36.3664,-111.8874,48,RB,Lower Marble,4.9,163,92.56410256,President Harding,3.62,2.52,JC,1.07,CatlettJ,0.98,0,0,0,0,1,2,0,0,0,0,0,10,0,0,0,0,0,0,0,8,83,0,0,110,0,0,214,3,7,0,10,4,44,48,58
L09808,7/17/2017,2017-7,198,Waning,9,34.44444444,30.50361337,36.2404,-111.8247,58,LB,Lower Marble,3.7,107,92.56410256,Kwagunt Rapid,1.77,1.13,GCY,1.5,GCY,1,0,0,1,0,1,0,0,0,0,0,0,23,1,0,0,0,0,0,0,4,43,0,0,40,0,2,115,359,279,4,642,14,88,102,744
L09433,7/18/2017,2017-7,199,Waning,15,34.16666667,30.50361337,36.1309,-113.9642,279,LB,Grand Canyon West,32.7,82,82.24489796,Gneiss Canyon Rapid,43.04,0.16,carp,1.03,PrivateBoater,1,1,0,1,0,5,1,0,10,0,7,0,2,0,0,0,0,0,0,0,3,57,0,0,7,0,19,113,1313,190,0,1503,26,25,51,1554
L09725,7/19/2017,2017-7,200,Waning,-8,30.27777778,30.50361337,36.3869,-111.8501,44,RB,Lower Marble,8,129,92.56410256,President Harding,0.52,0.84,TL/TS,0.98,LambT,1,0,0,0,0,2,2,0,2,0,1,0,11,1,0,0,0,0,0,0,4,67,0,0,60,0,0,150,159,32,5,196,8,17,25,221
L09779,7/19/2017,2017-7,200,Waning,9,30.27777778,30.50361337,36.1078,-111.8265,68,RB,Furnace Flats,6.5,153,87.03937008,Tanner Rapid,0.67,2.08,JC,0.95,CatlettJ,0.98,0,0,1,0,0,1,0,2,0,5,0,5,1,0,0,0,0,0,0,3,54,0,0,29,0,1,102,278,34,0,312,5,320,325,637
L09809,7/19/2017,2017-7,200,Waning,22,30.27777778,30.50361337,36.0837,-112.041,85,LB,Upper Granite Gorge,0.3,50,58.93838863,Zoroaster Rapid,0.25,0.41,GCY,1.5,GCY,1,0,0,1,0,0,1,0,0,0,7,0,8,0,0,0,0,0,0,0,6,55,0,0,49,0,24,151,80.56,0,0,80.56,2.78,1.85,4.63,85.19
L09726,7/20/2017,2017-7,201,New,8,30.27777778,30.50361337,36.1801,-111.8137,63,RB,Furnace Flats,1.18,69,87.03937008,60-Mile Rapid,2.88,0.48,TL/TS,0.9,LambT,1.05,0,0,0,0,0,0,0,1,0,1,0,6,0,0,0,0,0,0,0,3,56,0,0,6,0,0,73,161.76,9.8,0.98,172.55,15.69,180.39,196.08,368.63
L09778,7/20/2017,2017-7,201,New,1,30.27777778,30.50361337,36.101,-112.0836,88,LB,Upper Granite Gorge,0.6,51,58.93838863,Bright Angel Rapid,0.46,1.06,JC,0.72,CatlettJ,1,0,0,0,0,0,7,0,0,0,3,0,1,0,0,0,0,0,0,0,2,72,0,0,84,0,8,177,676.53,167.35,0,843.88,3.06,123.47,126.53,970.41
L09636,7/21/2017,2017-7,202,New,47,30.83333333,30.50361337,36.6304,-111.7634,21,RB,Supai,19.8,75,66.50574713,North Canyon Rapid,0.02,0.18,NJ,1.1,JordanN,1,0,0,0,0,0,2,0,0,0,1,0,24,0,1,0,0,0,0,0,5,42,0,0,180,0,4,259,496,46,0,542,5,67,72,614
L09737,7/21/2017,2017-7,202,New,7,30.83333333,30.50361337,36.0912,-112.062,86,,Upper Granite Gorge,1.6,42,58.93838863,85-Mile Rapid,0.48,0.56,TL/TS,0.83,LambT,1.02,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,0,0,83,0,6,134,995,22,0,1017,69,335,404,1421
L09777,7/21/2017,2017-7,202,New,-2,30.83333333,30.50361337,36.0979,-112.181,94,,Upper Granite Gorge,1.7,73,58.93838863,Granite Rapid,0.08,0.54,JC,1,CatlettJ,1.03,0,0,0,0,0,2,0,0,0,1,0,6,0,0,0,0,0,0,0,4,39,0,0,72,0,1,125,633.67,676.53,1.02,1311.22,8.16,183.67,191.84,1503.06
L09637,7/22/2017,2017-7,203,New,47,33.33333333,30.50361337,36.2952,-111.8578,54,RB,Lower Marble,1,104,92.56410256,Nankoweap Rapid,0.99,2.51,NJ,1.17,JordanN,1,0,0,0,0,0,5,0,1,0,0,0,9,1,0,0,0,0,0,0,17,129,0,0,98,0,0,260,39,36,1,76,2,17,19,95
L09776,7/22/2017,2017-7,203,New,-28,33.33333333,30.50361337,36.2179,-112.4552,119,RB,Aisles,1.5,64,82.5,119-Mile Rapid,0.55,0.43,JC,1.28,ArmstrongL,1.02,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,1,72,0,0,166,0,0,248,104,56,0,160,14,82,96,256
L09812,7/22/2017,2017-7,203,New,9,33.33333333,30.50361337,36.2396,-112.471,121,RB,Aisles,3.4,83,82.5,Blacktail Rapid,0.03,0.37,GCY,0.98,GCY,1,0,0,0,0,0,0,0,3,0,2,0,15,0,0,0,0,0,0,0,15,11,0,0,4,0,1,51,22.12,25.66,0.88,48.67,0.88,13.27,14.16,62.83
L09638,7/23/2017,2017-7,204,New,48,33.05555556,30.50361337,36.0979,-112.181,94,LB,Upper Granite Gorge,1.7,73,58.93838863,Granite Rapid,0.08,0.54,NJ,1,JordanN,1,0,0,5,0,0,2,0,1,0,5,0,15,0,0,0,0,0,0,0,19,92,0,0,92,0,3,234,28,241,0,269,32,110,142,411
L09728,7/23/2017,2017-7,204,New,-4,33.05555556,30.50361337,36.2396,-112.471,121,RB,Aisles,3.4,83,82.5,Blacktail Rapid,0.03,0.37,TL/TS,0.97,LambT,1,0,0,1,0,1,5,0,0,0,1,0,10,0,0,0,0,0,0,0,6,74,0,0,79,0,0,177,60.78,23.53,0,84.31,34.31,68.63,102.94,187.25
L09775,7/23/2017,2017-7,204,New,-16,33.05555556,30.50361337,36.3504,-112.4554,133,RB,Middle Granite Gorge,0.3,54,67.1037037,Deubendorff Rapid,0.44,0.27,JC,0.77,ArmstrongL,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,77,0,0,94,0,0,182,172.82,62.14,0,234.95,7.77,42.72,50.49,285.44
L09813,7/23/2017,2017-7,204,New,4,33.05555556,30.50361337,36.3887,-112.5121,137,LB,Middle Granite Gorge,0.2,74,67.1037037,137.5-Mile Rapid,1.24,0.51,GCY,1.5,GCY,1,0,0,1,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,30,0,0,39,0,17,98,176.85,946.3,3.7,1126.85,18.52,166.67,185.19,1312.04
L09774,7/24/2017,2017-7,205,New,2,30,30.50361337,36.3429,-112.676,149,LB,Muav Gorge,0.2,51,51.76041667,Matkatamiba Rapid,0.21,0.18,JC,1.17,ArmstrongL,0.98,0,0,0,1,1,3,0,4,0,6,0,11,0,0,0,0,0,0,0,26,138,0,0,44,0,9,243,6.86,0,0,6.86,0,0,0,6.86
L09639,7/25/2017,2017-7,206,New,49,29.16666667,30.50361337,36.3911,-112.5206,138,LB,Middle Granite Gorge,0.7,56,67.1037037,137.5-Mile Rapid,0.74,0.8,NJ,1,JordanN,1,0,0,5,0,0,3,0,3,0,28,0,2,0,0,0,0,0,0,0,7,93,0,0,59,0,40,240,386.41,141.75,0.97,529.13,302.91,225.24,528.16,1057.28
L09730,7/25/2017,2017-7,206,New,9,29.16666667,30.50361337,36.3029,-112.7828,158,LB,Muav Gorge,1.17,56,51.76041667,Havasu Rapid,1.21,0.15,TL/TS,0.93,LambT,1,1,0,1,0,16,0,0,1,0,3,0,5,0,0,0,0,0,0,0,12,48,0,0,67,0,8,162,239,21,0,260,62,410,472,732
L09773,7/25/2017,2017-7,206,New,-4,29.16666667,30.50361337,36.2791,-112.8748,165,RB,Lower Canyon,7.8,59,72.3196347,164-Mile Rapid,0.15,0.12,JC,0.75,ArmstrongL,0.9,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,29,0,0,69,0,0,105,2,2,1,5,0,0,0,5
L09815,7/25/2017,2017-7,206,New,-4,29.16666667,30.50361337,36.2964,-112.7894,159,RB,Muav Gorge,1.8,58,51.76041667,Havasu Rapid,1.84,0.25,GCY,1.07,GCY,1.13,0,0,1,0,0,0,0,4,0,6,0,22,0,0,0,0,0,0,0,15,49,0,0,25,0,33,155,19.47,351.33,0,370.8,1.77,25.66,27.43,398.23
L06367,7/26/2017,2017-7,207,New,24,29.44444444,30.50361337,36.2964,-111.8588,53,RB,Lower Marble,0.9,150,92.56410256,Nankoweap Rapid,0.89,1.85,EB,1.05,ByerleyE,1.08,0,0,0,0,0,2,0,0,0,0,0,16,0,0,1,0,0,0,0,11,70,0,0,131,0,0,231,120,23,2,145,167,89,256,401
L09816,7/26/2017,2017-7,207,New,10,29.44444444,30.50361337,36.1426,-113.2016,189,RB,Lower Canyon,16.1,66,72.3196347,Whitmore Rapid,0.35,0.42,GCY,1.5,GCY,1.08,0,0,0,0,0,1,0,0,0,2,0,24,0,0,0,0,0,0,0,28,82,0,0,58,0,1,196,106,6,0,112,9,20,29,141
L09772,7/27/2017,2017-7,208,New,22,30,30.50361337,36.0936,-113.322,199,RB,Lower Canyon,5.8,64,72.3196347,205-Mile Rapid,6.73,0.98,JC,0.77,CatlettJ,1.02,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,44,77,0,0,11,0,0,140,59.18,62.24,0,121.43,0,9.18,9.18,130.61
L09817,7/27/2017,2017-7,208,New,21,30,30.50361337,35.8079,-113.3314,222,LB,Lower Granite Gorge,3.9,66,78.12676056,Granite Spring Rapid,1.37,0.41,GCY,0.97,GCY,1.13,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,7,86,0,0,43,0,1,143,178,303,0,481,20,100,120,601
L09771,7/28/2017,2017-7,209,Waxing,1,30.55555556,30.50361337,35.8149,-113.3302,222,RB,Lower Granite Gorge,4.4,74,78.12676056,Granite Spring Rapid,0.87,0.41,JC,0.93,CatlettJ,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,68,0,0,38,0,0,173,6.67,70,0,76.67,0,1.11,1.11,77.78
L09546,8/2/2017,2017-8,214,Waxing,1,31.94444444,32.0821662,36.8649,-111.5879,0,RB,Permian,0.9,117,109.1777778,Paria Riffle,0.93,1.26,KW,1.08,HarmonA,1.08,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,128,0,0,107,0,0,245,449,11,0,460,1,16,17,477
L09849,8/8/2017,2017-8,220,Full,12,32.22222222,32.0821662,36.4696,-111.8409,35,LB,Redwall,17.45,62,74.31730769,36-Mile Rapid,1.26,0.11,TL,1.38,LambT,1.08,0,0,1,0,1,1,0,0,0,8,0,27,0,0,0,0,0,0,0,5,107,0,0,113,0,13,276,52.68,708.93,0,761.61,37.5,415.18,452.68,1214.29
L09850,8/9/2017,2017-8,221,Full,17,32.5,32.0821662,36.3383,-111.8613,50,RB,Lower Marble,2.39,67,92.56410256,Nankoweap Rapid,2.4,2.09,TL,0.7,LambT,0.85,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,2,90,0,0,74,0,0,176,4.85,125.24,1.94,132.04,14.56,200.97,215.53,347.57
L09851,8/10/2017,2017-8,222,Full,7,32.5,32.0821662,36.1401,-111.8162,66,RB,Furnace Flats,4.05,96,87.03937008,Lava Canyon Rapid,0.1,1.26,TL,1.05,LambT,1.12,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,72,0,0,37,0,0,115,111,41,0,152,14,227,241,393
L09663,8/11/2017,2017-8,223,Waning,-2,33.88888889,32.0821662,36.3927,-111.8482,44,LB,Lower Marble,8.5,45,92.56410256,President Harding,0.02,0.84,MB,1.12,BestardM,1.03,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,1,10,0,0,11,0,0,30,0.85,55.08,0,55.93,1.69,0.85,2.54,58.47
L09562,8/12/2017,2017-8,224,Waning,3,29.16666667,32.0821662,36.6486,-111.7606,19,LB,Supai,18.5,109,66.50574713,18-Mile Riffle,1.07,0.24,EB,1.03,ByerleyE,1.05,0,0,0,0,1,4,0,1,0,1,0,4,0,0,0,0,0,0,0,17,49,0,0,28,0,5,110,190.65,62.62,0.93,254.21,206.54,119.63,326.17,580.37
L09675,8/12/2017,2017-8,224,Waning,1,29.16666667,32.0821662,36.0944,-111.8402,70,RB,Furnace Flats,8.2,111,87.03937008,Tanner Rapid,1.03,1.28,MB,1.18,BestardM,1.18,0,0,0,0,3,0,0,6,0,3,0,1,0,0,0,0,0,0,0,1,57,0,0,78,0,6,155,164,165,0,329,7,17,24,353
